transcript_id,transcript_position,score
ENST00000234677,1814,0.28660545130398063
ENST00000265087,4287,0.43939458764161143
ENST00000377970,586,0.79885233704848
ENST00000223336,114,0.27655455397215745
ENST00000394893,2280,0.754593066956228
ENST00000354473,538,0.14977153297924953
ENST00000285379,600,0.3305210694552635
ENST00000614672,7236,0.2665050286645209
ENST00000342192,498,0.2546628032245696
ENST00000263121,1590,0.5845205507397264
ENST00000370081,398,0.11127890989155124
ENST00000543663,461,0.35912735910226445
ENST00000469100,1437,0.31411702920848583
ENST00000227520,1181,0.3270552266567658
ENST00000612630,3050,0.16492846658764687
ENST00000360840,572,0.5081857497680302
ENST00000368690,564,0.6428776218865627
ENST00000580750,193,0.7797906356084605
ENST00000302692,747,0.7039005159871282
ENST00000367142,3776,0.06025466894598415
ENST00000396394,520,0.3862604695938397
ENST00000602728,355,0.08598857689765775
ENST00000395284,729,0.6535434016522851
ENST00000296292,1848,0.1409951554154411
ENST00000548462,1072,0.755870498193812
ENST00000220166,471,0.6541693040581865
ENST00000422167,493,0.3556764487971402
ENST00000392539,1701,0.1136655082785493
ENST00000323666,435,0.5652963833757924
ENST00000380749,1182,0.3673736569419937
ENST00000619920,528,0.5730677091525143
ENST00000400299,493,0.4329269676324156
ENST00000566157,1915,0.4169076265295896
ENST00000256442,1073,0.3646428530205258
ENST00000236957,419,0.21618780235931725
ENST00000593829,686,0.5585068600929419
ENST00000355937,404,0.43996033064237494
ENST00000623063,1008,0.7250710581675694
ENST00000394391,1312,0.3309888123318202
ENST00000309469,1047,0.43001911482834765
ENST00000327428,443,0.3550216353648789
ENST00000315781,1652,0.4913799140315728
ENST00000535296,1591,0.3573360190543789
ENST00000217026,858,0.7753537782163971
ENST00000284440,715,0.3307233724305175
ENST00000267973,396,0.23797789284906373
ENST00000417626,1656,0.3486567384107022
ENST00000614672,5242,0.08620262994739195
ENST00000309311,2379,0.3979515989933035
ENST00000360079,1506,0.06305961044177093
ENST00000466444,796,0.43285373404419436
ENST00000306627,592,0.11107175736954847
ENST00000084795,495,0.29998803054512413
ENST00000326974,853,0.45877462247034123
ENST00000215115,1028,0.8144058135102278
ENST00000306749,7588,0.37830717688986726
ENST00000621878,633,0.2954728544026922
ENST00000553532,3773,0.3207302936171308
ENST00000371095,768,0.5323562935772589
ENST00000453381,1848,0.36997543033495855
ENST00000353411,762,0.2397308789894545
ENST00000627109,3373,0.6858860418922947
ENST00000330062,376,0.234799864339973
ENST00000312960,832,0.11369436169516552
ENST00000308982,1620,0.4455240005468561
ENST00000265056,1608,0.385224165472986
ENST00000396821,4372,0.32387016348363595
ENST00000233114,1151,0.4202500341673723
ENST00000436146,1608,0.4628188579425251
ENST00000361567,1191,0.3047196941715605
ENST00000464889,1023,0.43208340694427
ENST00000494771,314,0.4410726366421966
ENST00000340941,3627,0.600977521189225
ENST00000394580,550,0.19014964461587497
ENST00000419869,598,0.08576065406146441
ENST00000219204,1098,0.7587120418572492
ENST00000274137,33,0.17516708321804184
ENST00000289382,899,0.43935428957361167
ENST00000265097,586,0.22880799265280374
ENST00000328965,1670,0.629752030671295
ENST00000627121,2837,0.5117166353775058
ENST00000490103,1808,0.3284799242608679
ENST00000360840,1164,0.3695561573261139
ENST00000012443,613,0.103003493251614
ENST00000496455,2249,0.3706430984005743
ENST00000256255,327,0.5212542389979958
ENST00000456380,1441,0.09787410842570474
ENST00000618723,405,0.3026233364867848
ENST00000301281,936,0.27844080759538425
ENST00000231238,1329,0.1486446052259822
ENST00000442241,1469,0.6203627841088427
ENST00000321358,1326,0.08951795884501164
ENST00000396076,1369,0.24157172590449358
ENST00000315127,2770,0.5315947754372476
ENST00000394077,478,0.8168702047717441
ENST00000422674,1309,0.44422001078203893
ENST00000330636,390,0.43154127207217086
ENST00000394950,1339,0.4121568602350717
ENST00000535724,1172,0.37486260083622774
ENST00000618229,684,0.7892922873204942
ENST00000470450,675,0.0650336950088126
ENST00000641756,875,0.10878309428418746
ENST00000431388,597,0.5953631829333398
ENST00000435041,208,0.8426422184974651
ENST00000351111,553,0.07502699117267252
ENST00000602676,539,0.6350045519308082
ENST00000359890,175,0.8193119432595098
ENST00000308987,658,0.46806061048725
ENST00000371717,281,0.3501845810938775
ENST00000447750,947,0.7018228809509627
ENST00000372389,1286,0.7484735609649761
ENST00000261692,328,0.8538087134649642
ENST00000463740,267,0.1972440919494896
ENST00000398712,728,0.5041187157008267
ENST00000215793,2206,0.30280503279354826
ENST00000287022,486,0.4103197229836963
ENST00000368063,2740,0.6568094653977623
ENST00000375643,1897,0.19037510562028143
ENST00000348108,552,0.6763923162484847
ENST00000396386,177,0.41812963616290166
ENST00000627109,2659,0.29936310041582936
ENST00000307102,2047,0.16813106479093623
ENST00000247843,954,0.35133508394134305
ENST00000373991,1043,0.33826793926883275
ENST00000373019,1332,0.40513641857722366
ENST00000444836,3740,0.1917174583052037
ENST00000360961,484,0.7626167371614976
ENST00000574322,810,0.47783088536983054
ENST00000310418,486,0.239914714663253
ENST00000514360,654,0.19039205398569012
ENST00000264156,65,0.6381100973926688
ENST00000372310,1622,0.2501993293473633
ENST00000373548,874,0.40977905135208625
ENST00000326587,1784,0.4286142823526735
ENST00000303204,344,0.35118988137079077
ENST00000273062,2457,0.4471419706065452
ENST00000417626,1701,0.12102542677673125
ENST00000216479,1231,0.35367824489542915
ENST00000318066,431,0.35246282910674936
ENST00000272163,2075,0.5938823392122413
ENST00000409682,1320,0.26787190413024137
ENST00000367846,623,0.34822406852217563
ENST00000264198,1576,0.8672851108717586
ENST00000376007,6020,0.3138855288443403
ENST00000547765,1010,0.24212120964266493
ENST00000323666,2012,0.44791430503446394
ENST00000367660,517,0.4992854237906521
ENST00000369842,324,0.16726704964924824
ENST00000253063,3333,0.22297831688463807
ENST00000479209,2160,0.4457222323448656
ENST00000587406,1020,0.7310324585641546
ENST00000549115,344,0.5423614630922078
ENST00000256319,1217,0.4844133564340451
ENST00000327347,1560,0.5332046164515252
ENST00000251849,3116,0.11611953570307441
ENST00000288828,176,0.18430345715991658
ENST00000466521,1614,0.6882789977442061
ENST00000342584,592,0.36690122676476367
ENST00000337679,1240,0.40949791037674366
ENST00000237889,413,0.5945813931689757
ENST00000274065,611,0.462823890253858
ENST00000205194,936,0.3900597588165505
ENST00000263347,651,0.6837814011483564
ENST00000442555,2616,0.11598499378516938
ENST00000292475,582,0.1149174767337201
ENST00000452733,504,0.27165077220760847
ENST00000374550,136,0.5258278926462517
ENST00000354359,1070,0.6398215474894152
ENST00000246533,1353,0.7070886353166143
ENST00000395159,594,0.43824119865440997
ENST00000263578,525,0.6205283690009739
ENST00000302979,746,0.5840211549855009
ENST00000438925,1426,0.3871832604181033
ENST00000553110,88,0.6864443169908282
ENST00000610533,906,0.29653120675864336
ENST00000406106,218,0.7537955692147362
ENST00000393972,929,0.22291199701311032
ENST00000336023,726,0.2325104375636165
ENST00000292035,326,0.05640860464278298
ENST00000372524,2107,0.33035117202411957
ENST00000469080,2623,0.06338706902481651
ENST00000370372,759,0.2233347354465581
ENST00000380749,839,0.28118047121432527
ENST00000237530,2093,0.6686930712670841
ENST00000587708,540,0.13053837773721327
ENST00000426263,1072,0.4902574293272635
ENST00000306823,591,0.5908451782514276
ENST00000216190,1206,0.25033123798612733
ENST00000266126,1020,0.7283489142486987
ENST00000611106,2914,0.27123520574621746
ENST00000371974,920,0.6103088093442885
ENST00000465727,1915,0.5394695169634054
ENST00000356244,2596,0.2354925888388035
ENST00000391975,665,0.7338319357601063
ENST00000301788,769,0.23302696040281762
ENST00000356401,988,0.7931585807039518
ENST00000374078,354,0.32117381845311144
ENST00000308275,483,0.7901021415660306
ENST00000454376,730,0.6463201117072122
ENST00000530945,937,0.641680832297728
ENST00000587718,78,0.25503933331118195
ENST00000427569,919,0.4065341715064096
ENST00000393614,3821,0.31412189496579024
ENST00000520944,440,0.08264914893327174
ENST00000423828,3158,0.09655422568265008
ENST00000372858,2290,0.7281280615519834
ENST00000291439,2172,0.80005442570479
ENST00000619204,226,0.5189835558590983
ENST00000537407,493,0.48421314851128283
ENST00000359273,377,0.613067920256831
ENST00000268717,643,0.29020262523801865
ENST00000320270,1542,0.7127485366069202
ENST00000367103,1154,0.6147867777343459
ENST00000262033,568,0.14551469144061815
ENST00000393818,1483,0.3808104069638968
ENST00000261700,900,0.7513633003901253
ENST00000540200,263,0.7475840328007388
ENST00000367321,2612,0.1233774372857321
ENST00000319006,562,0.6409468678303072
ENST00000626046,294,0.6005707771536407
ENST00000352480,807,0.2737835126621867
ENST00000507110,843,0.3586877998371958
ENST00000316218,938,0.21949404403803324
ENST00000000233,440,0.10430204445246664
ENST00000615067,1409,0.7282157255239008
ENST00000369660,301,0.21057647283727834
ENST00000507110,981,0.3632834508875579
ENST00000372462,753,0.273775164604716
ENST00000294179,1447,0.7688783986293491
ENST00000357103,3802,0.5900812155264248
ENST00000264228,991,0.19527563094232847
ENST00000257347,300,0.8393527481664601
ENST00000640218,1806,0.0992245983377983
ENST00000377673,997,0.363304512191469
ENST00000268835,700,0.197951417678195
ENST00000325748,1212,0.3722445839934097
ENST00000352035,1794,0.5127161317174223
ENST00000338369,743,0.6249340030799435
ENST00000256854,1073,0.6524314579857166
ENST00000620216,1031,0.3257929689568899
ENST00000542965,1958,0.5724778705063464
ENST00000532091,1410,0.6266583965408017
ENST00000381815,2573,0.34869041471832574
ENST00000395284,1870,0.2088793933508116
ENST00000373832,1262,0.24041838168263124
ENST00000482370,325,0.7145787319244034
ENST00000341423,979,0.11547669819707257
ENST00000054666,477,0.5266635683548654
ENST00000265866,392,0.3176860510498889
ENST00000239944,1210,0.5295424915008934
ENST00000612549,1487,0.3849009680938455
ENST00000274065,815,0.549939037112955
ENST00000262982,1945,0.5851636000257452
ENST00000306243,1812,0.35803324100706063
ENST00000261413,2335,0.24876215540217778
ENST00000609421,86,0.3131138309641983
ENST00000337195,1709,0.507076758550088
ENST00000370277,1016,0.3097427177278897
ENST00000367993,1175,0.18493795585061837
ENST00000290158,283,0.2069959200235162
ENST00000337304,1221,0.2775399014958874
ENST00000372134,2043,0.1774780523224576
ENST00000596288,224,0.48062126589720644
ENST00000497931,439,0.2521578980425084
ENST00000261622,1006,0.8036103146970788
ENST00000216225,215,0.10085279059287142
ENST00000349038,3048,0.33695406397885946
ENST00000615331,5278,0.28833522188112104
ENST00000329875,171,0.5019626480499154
ENST00000316660,748,0.10538811643721309
ENST00000361567,337,0.34285869915409095
ENST00000392508,533,0.5607889464269952
ENST00000374266,556,0.5973904475303757
ENST00000488633,1311,0.5464820515586872
ENST00000329421,385,0.29886356687131904
ENST00000605895,210,0.5425875623081181
ENST00000288828,1391,0.9014744659256977
ENST00000216416,400,0.7231817169114522
ENST00000579374,515,0.6160039358477449
ENST00000373237,509,0.0665504223994551
ENST00000455836,1053,0.2658684781457846
ENST00000368979,1301,0.3985572774531636
ENST00000421223,1163,0.6655752310455535
ENST00000360244,575,0.622123317117806
ENST00000439977,864,0.2809424604341471
ENST00000268835,444,0.35461769076193045
ENST00000216392,1934,0.6428870305944119
ENST00000429360,631,0.624568086424858
ENST00000525428,1165,0.8872335913631366
ENST00000368072,1127,0.6181528171784689
ENST00000304895,956,0.6032036576709491
ENST00000329548,864,0.6893048685704534
ENST00000290949,1025,0.7869120447211856
ENST00000262225,1629,0.18308959201683433
ENST00000320954,1296,0.6858024388776536
ENST00000336233,1394,0.4061103127073859
ENST00000305218,919,0.11871838821639376
ENST00000395958,1633,0.455945847540463
ENST00000224237,1615,0.36045188553188695
ENST00000497473,559,0.7124400353372462
ENST00000477976,3377,0.5935168364738875
ENST00000366923,3866,0.7038120005735538
ENST00000508682,808,0.5797232351425476
ENST00000388968,1523,0.6220746668684441
ENST00000529920,630,0.2502630190556503
ENST00000342192,1746,0.2790138775543161
ENST00000216554,563,0.7517866495533914
ENST00000269260,1111,0.4618918596247705
ENST00000373832,1634,0.5904152057678623
ENST00000394601,2731,0.39060033920068327
ENST00000320676,412,0.24488408294794275
ENST00000380044,190,0.5458802360148458
ENST00000257347,746,0.2989278468957714
ENST00000270066,1457,0.5828533840435262
ENST00000352035,400,0.6394045555593746
ENST00000265062,376,0.558081949761851
ENST00000428771,1006,0.7213488277846591
ENST00000216037,1147,0.5292593861669488
ENST00000311528,971,0.8654533294978906
ENST00000326974,696,0.8241833014657478
ENST00000393860,796,0.6096029115936468
ENST00000367881,1047,0.4890726939715735
ENST00000353107,834,0.5674415520726813
ENST00000413987,174,0.6714996768564173
ENST00000605891,476,0.3545413134095879
ENST00000268607,2020,0.5677591459914367
ENST00000334163,1394,0.25281070436134456
ENST00000452446,109,0.3700571252885753
ENST00000566525,1661,0.7034875387510142
ENST00000617316,1069,0.36653581696317683
ENST00000588815,656,0.4132249648377152
ENST00000332211,562,0.20817049704840876
ENST00000225698,791,0.14683887372920112
ENST00000373055,867,0.778961847724148
ENST00000336458,263,0.6986692974481535
ENST00000340828,1135,0.4512894459934541
ENST00000541970,579,0.5631209062068232
ENST00000378720,994,0.40278502760162493
ENST00000256682,3587,0.20171980267010453
ENST00000379888,1186,0.8988611595322646
ENST00000323853,5671,0.5020056329782273
ENST00000564206,4411,0.3707733040840285
ENST00000314138,414,0.8102238787336254
ENST00000256682,846,0.6751848404212206
ENST00000333651,1569,0.15680984022855549
ENST00000262570,573,0.4437230019600664
ENST00000336233,2203,0.2144415103314965
ENST00000302386,730,0.46029135737991334
ENST00000355238,2007,0.709813907344508
ENST00000346178,3008,0.40480379725186416
ENST00000372879,472,0.20904863372605495
ENST00000371835,4256,0.6767703569867591
ENST00000338639,794,0.26721881441385487
ENST00000297185,242,0.7974312116292429
ENST00000311502,2257,0.16263383118878944
ENST00000374831,4069,0.7252321632658484
ENST00000611786,573,0.7395765647756041
ENST00000333503,855,0.46982859927576603
ENST00000264645,2866,0.6026464801934814
ENST00000367495,695,0.2161708744367643
ENST00000508682,249,0.6998110756507441
ENST00000398944,2517,0.34085037786443395
ENST00000225792,1125,0.38093470354773845
ENST00000369980,915,0.785768079898285
ENST00000396628,247,0.5715136916303899
ENST00000412304,637,0.8218466388599462
ENST00000366654,345,0.1757035163673592
ENST00000380377,101,0.7232415361084142
ENST00000265192,1324,0.14358776649472324
ENST00000261819,803,0.5654095669034823
ENST00000308375,529,0.38016877752367695
ENST00000276079,377,0.5279284584602503
ENST00000271308,336,0.7297358463525293
ENST00000442998,1249,0.1872851585874541
ENST00000549370,410,0.7056550786420398
ENST00000561090,112,0.4994306966455267
ENST00000301740,7617,0.42941430767119587
ENST00000343666,1330,0.3160704373479855
ENST00000262213,2579,0.464257328445448
ENST00000472979,278,0.4004164815493644
ENST00000262030,338,0.8129616958419815
ENST00000396863,2036,0.5531998325866151
ENST00000379198,2229,0.6989095547652661
ENST00000346916,845,0.8129684495215
ENST00000225504,585,0.7600177300025563
ENST00000602795,1828,0.1577687839375831
ENST00000616082,483,0.4544505168369169
ENST00000293860,350,0.4559505622749164
ENST00000300811,511,0.3232433649635158
ENST00000502506,906,0.6385734867171303
ENST00000300093,1357,0.8980498262053417
ENST00000323666,1197,0.3598634521750071
ENST00000265073,232,0.2742424763389833
ENST00000323345,300,0.1613778434433321
ENST00000436390,1833,0.5285263439321827
ENST00000272418,720,0.4062173095537069
ENST00000454021,521,0.6742784702412103
ENST00000358406,581,0.78461975677126
ENST00000012443,1355,0.5115466966442822
ENST00000310512,2551,0.3543297277972141
ENST00000496634,5053,0.33530407177021454
ENST00000511203,1580,0.8240307264578735
ENST00000313117,1130,0.1805354781704198
ENST00000372902,969,0.4846100359118825
ENST00000299166,543,0.5876103702198305
ENST00000370109,684,0.3097112056004328
ENST00000338370,680,0.7435747458601208
ENST00000268379,1100,0.3559179259070999
ENST00000216951,1141,0.7374104347646658
ENST00000263645,638,0.08521372223848525
ENST00000483956,2184,0.3098451597290186
ENST00000391975,799,0.03271634079829272
ENST00000373912,709,0.6363207799943884
ENST00000373840,444,0.2798115119528777
ENST00000395468,254,0.24381518841870875
ENST00000316836,1691,0.2235743331597642
ENST00000262056,1559,0.6324303044879865
ENST00000258770,1977,0.5390648655343381
ENST00000253063,3121,0.2525471594055601
ENST00000455836,642,0.042327521450721536
ENST00000249014,261,0.5172471096779356
ENST00000304414,1789,0.437044468322712
ENST00000215832,2180,0.6147635401606855
ENST00000341423,1791,0.5423610214396705
ENST00000511473,1016,0.564141332655839
ENST00000303210,528,0.37529078413580214
ENST00000251849,751,0.21703758797730313
ENST00000420613,1912,0.23132943926495245
ENST00000368356,571,0.7921263757653005
ENST00000338369,831,0.7305247167754718
ENST00000366922,1958,0.23573204388768257
ENST00000296930,1419,0.4672892087403825
ENST00000393085,3281,0.1713313340871488
ENST00000273158,1079,0.20146598407853522
ENST00000256255,1979,0.07866618908534316
ENST00000301012,1646,0.43064662793904585
ENST00000373232,290,0.6672524552661782
ENST00000389704,994,0.19527004218553665
ENST00000314355,184,0.2038548552572824
ENST00000574322,1644,0.09838900963036833
ENST00000335255,1251,0.5125146160844894
ENST00000234160,1866,0.36864710785913574
ENST00000303596,1694,0.4968978412485625
ENST00000587807,1686,0.10265612936416842
ENST00000340368,2036,0.386802633752803
ENST00000514682,500,0.5257643239103341
ENST00000412304,1390,0.13301724885516952
ENST00000301738,663,0.6033393344144408
ENST00000361436,359,0.5145365599532863
ENST00000265339,1011,0.5025714945790243
ENST00000377270,1023,0.12239895725613337
ENST00000360943,1488,0.17662524065126317
ENST00000301633,201,0.7334580393244399
ENST00000372360,184,0.5568659023634979
ENST00000293362,2518,0.7011692148499521
ENST00000400521,1219,0.8443655245142537
ENST00000396386,1428,0.6962922638148696
ENST00000457607,3283,0.08330072703496419
ENST00000294179,1051,0.2836471580340231
ENST00000307102,1062,0.5012054449803962
ENST00000244745,5102,0.10213576883838364
ENST00000254940,902,0.7469801417101964
ENST00000372839,384,0.5920614624816787
ENST00000393708,455,0.7295211502427594
ENST00000262613,870,0.6058793892062295
ENST00000272542,3165,0.22040951509407167
ENST00000306024,813,0.33894280104452945
ENST00000361574,983,0.4170584122216748
ENST00000262213,1305,0.5419041332569128
ENST00000237654,1947,0.4439223538599942
ENST00000570195,615,0.4230698375850496
ENST00000272438,1322,0.8439792917822716
ENST00000263578,1271,0.8708700714432394
ENST00000605920,1586,0.38664184871435797
ENST00000395044,380,0.7937003621089102
ENST00000395511,369,0.7015382003905498
ENST00000558527,356,0.1107071064334985
ENST00000326153,1293,0.7267636860201426
ENST00000301012,568,0.6971151553106476
ENST00000591247,2144,0.6347068109344401
ENST00000367321,2582,0.5086256025034139
ENST00000333188,540,0.05683913785011736
ENST00000373449,1349,0.21967845118333268
ENST00000628018,1105,0.19243606193521492
ENST00000156109,1676,0.11502697277410581
ENST00000372853,180,0.17331396104157945
ENST00000398409,435,0.3400112985065093
ENST00000375571,1459,0.5427963773550118
ENST00000589083,660,0.6211338032807272
ENST00000372397,583,0.5586817371952059
ENST00000376281,178,0.10816715101220307
ENST00000370651,2903,0.44908019147192935
ENST00000301019,2898,0.5177018349773839
ENST00000394934,2724,0.7707845223479501
ENST00000283415,2285,0.35801041797304567
ENST00000422465,571,0.4532566689177098
ENST00000525665,1134,0.1530758320435487
ENST00000305218,1213,0.2905060616928103
ENST00000286788,1249,0.3379576729289333
ENST00000246117,2331,0.587127608494478
ENST00000609421,767,0.4329858202002725
ENST00000418391,680,0.6650569939865825
ENST00000348411,966,0.640710639123796
ENST00000370995,3159,0.14793526485954073
ENST00000261735,532,0.5917775835705963
ENST00000376033,5626,0.7449375715065965
ENST00000383329,654,0.10712151373753367
ENST00000564206,3014,0.6814655723573738
ENST00000590151,2656,0.5783095796685409
ENST00000381815,1255,0.12829186574275808
ENST00000223641,395,0.28278237900611236
ENST00000398944,2598,0.5590063412017902
ENST00000543155,1199,0.3976425190419037
ENST00000229239,736,0.3408079539931493
ENST00000261692,1519,0.23353154038959456
ENST00000343380,888,0.5967224457025709
ENST00000264552,207,0.30398432845681383
ENST00000356401,1705,0.3199584531029364
ENST00000630669,3280,0.6049191562334069
ENST00000217026,749,0.3875110296454799
ENST00000380044,909,0.05858314601493009
ENST00000432462,900,0.3577117624901703
ENST00000368797,211,0.418635135157448
ENST00000370321,255,0.5103987830133326
ENST00000537981,615,0.6273535922781921
ENST00000367879,87,0.2777030648070529
ENST00000272348,277,0.7340411964735792
ENST00000262187,1020,0.2634649350594614
ENST00000274026,1867,0.5833059946208852
ENST00000563060,908,0.63387818016613
ENST00000453744,1260,0.20336250578183396
ENST00000302506,3570,0.5163271514589566
ENST00000306823,1457,0.399875487506496
ENST00000205194,388,0.6181781450059378
ENST00000620216,953,0.646116389364809
ENST00000266126,1440,0.3089275877084534
ENST00000380377,363,0.8090831382458914
ENST00000272163,3201,0.6022139134447492
ENST00000441448,792,0.16351899322037652
ENST00000222330,885,0.5444069044756334
ENST00000409020,980,0.25275459363870695
ENST00000571133,1670,0.17793112910617032
ENST00000614672,3322,0.30159779775281376
ENST00000261396,1584,0.3392527884145843
ENST00000301738,315,0.7148544169057388
ENST00000305877,4594,0.3956374386348978
ENST00000379661,2537,0.5111266049327896
ENST00000299767,2665,0.8233927406538034
ENST00000611155,1372,0.5693487373330497
ENST00000310118,2464,0.509195711534073
ENST00000600027,227,0.46398760661339467
ENST00000306749,6595,0.47654740115718647
ENST00000219252,728,0.1840889823394355
ENST00000611106,2080,0.32464708906577067
ENST00000439343,2149,0.11006526714739416
ENST00000216780,1728,0.44327596440590195
ENST00000398944,2296,0.6260486802063003
ENST00000339157,545,0.3839708204282925
ENST00000262455,711,0.7351793413757807
ENST00000361066,821,0.6351360409537871
ENST00000372839,917,0.5536543567946582
ENST00000258772,114,0.7578969182169206
ENST00000393818,2033,0.41274337606664385
ENST00000450554,1128,0.4036418398803058
ENST00000366777,2432,0.458074426281728
ENST00000466447,114,0.5442306123536431
ENST00000358435,104,0.6971548700149568
ENST00000325748,282,0.05292314761250696
ENST00000302503,472,0.5326052346747456
ENST00000377575,820,0.4059265832844881
ENST00000281031,446,0.6310111435392303
ENST00000309859,2544,0.7095598319795962
ENST00000368309,2722,0.5352275255300574
ENST00000361624,48,0.45641430684006273
ENST00000244496,471,0.2862856222264352
ENST00000335877,520,0.4185760119264021
ENST00000409683,89,0.7979951989538664
ENST00000370994,981,0.28028776293712176
ENST00000544301,855,0.4278904963150865
ENST00000355527,1163,0.3776259218626953
ENST00000248098,1676,0.6614307434822082
ENST00000291565,138,0.6325469048670098
ENST00000442241,1848,0.11865271298507922
ENST00000618229,2433,0.30528872570653465
ENST00000237530,1581,0.4183335455984978
ENST00000301633,508,0.3852156910763336
ENST00000301633,1343,0.5650847684807931
ENST00000492933,590,0.6575779456288652
ENST00000336283,1490,0.6136077506604445
ENST00000395587,209,0.742805867844915
ENST00000221801,709,0.3624835052207905
ENST00000231238,1072,0.3372976245689491
ENST00000356487,1757,0.5609344044256886
ENST00000431390,1180,0.3262144947118646
ENST00000354185,4231,0.49861012072507693
ENST00000373703,217,0.5946774493710598
ENST00000308375,994,0.819913773111253
ENST00000526586,733,0.9191948295588448
ENST00000551150,596,0.5739765160022733
ENST00000392708,2707,0.6461909700586095
ENST00000314852,1870,0.23035798827761117
ENST00000586592,2052,0.08642115893732942
ENST00000339995,2862,0.1736900813809004
ENST00000394601,2878,0.06754708620143439
ENST00000349792,3182,0.8077009115164029
ENST00000547271,1365,0.24386630480150867
ENST00000611106,2831,0.0377990898488162
ENST00000570195,689,0.45856012247533484
ENST00000470450,1545,0.5848013628081705
ENST00000290649,1025,0.5612226922344034
ENST00000264639,1263,0.45181324302237896
ENST00000358625,1012,0.1516426338742161
ENST00000306627,780,0.7095318613159045
ENST00000380325,806,0.44601907005199376
ENST00000397938,1764,0.8061666028860679
ENST00000400093,1105,0.054692835600491166
ENST00000225603,1852,0.611469039038539
ENST00000529790,38,0.7537794145310418
ENST00000345523,396,0.6124336755807549
ENST00000329251,602,0.48619609336405706
ENST00000029410,1371,0.18190649610683918
ENST00000313334,772,0.8678211568330029
ENST00000488803,811,0.43746554084746053
ENST00000441448,477,0.8465850139190253
ENST00000379198,2332,0.8444978112881677
ENST00000253039,1914,0.14504627616948348
ENST00000367089,178,0.47792519454883237
ENST00000215574,997,0.5945346600770282
ENST00000394665,397,0.3449015353518659
ENST00000496634,4722,0.1935968248964309
ENST00000318364,995,0.452235057042816
ENST00000375643,4499,0.5068972030371972
ENST00000322310,77,0.6160138619380624
ENST00000253031,1293,0.2738212297261536
ENST00000276062,531,0.419814279457168
ENST00000327892,526,0.8775090819755923
ENST00000334828,1741,0.28269013167628426
ENST00000265465,2402,0.12728838258758202
ENST00000292475,290,0.6984188591579094
ENST00000543465,430,0.4535783971944939
ENST00000265340,2335,0.3660195685028067
ENST00000279387,1091,0.2209530548374752
ENST00000253108,1035,0.5235276055280718
ENST00000335272,1765,0.2596178288419193
ENST00000393193,864,0.387964893634042
ENST00000394965,1997,0.5721706169424732
ENST00000356674,1554,0.4103158665250879
ENST00000340385,1745,0.27164111244468203
ENST00000376925,423,0.8028425198386441
ENST00000617716,2412,0.5050936242592798
ENST00000478340,548,0.41279508106882945
ENST00000313777,878,0.5597036959733164
ENST00000340533,695,0.23575686077814154
ENST00000368235,482,0.09019963120197352
ENST00000403633,747,0.7742374432483516
ENST00000409600,1092,0.039592432011095816
ENST00000251968,1126,0.2855529568614478
ENST00000552283,131,0.3978181758194068
ENST00000378565,759,0.10418197648390715
ENST00000331835,595,0.29342165382084656
ENST00000301522,670,0.3763427056784239
ENST00000332858,2421,0.3928175497752571
ENST00000396172,1921,0.7561145778370056
ENST00000310931,2997,0.35336862437983946
ENST00000373912,258,0.5530548458604861
ENST00000381815,3250,0.6274411324404668
ENST00000343666,1323,0.8811191405274994
ENST00000327435,840,0.3076964492095334
ENST00000352456,3411,0.1573316947240946
ENST00000316292,1908,0.7069201426060163
ENST00000613204,564,0.6100875440517746
ENST00000204566,711,0.18969658521271876
ENST00000395284,744,0.33866148057386686
ENST00000265351,2531,0.4422964079461516
ENST00000315579,5386,0.19893287862957854
ENST00000334678,919,0.4697027690309609
ENST00000311181,1984,0.39989149627648896
ENST00000359867,2003,0.4699709545066019
ENST00000612311,246,0.04005356053833195
ENST00000382952,1025,0.42049137994451835
ENST00000331483,1499,0.8779246981661492
ENST00000393394,234,0.7872031967722243
ENST00000230895,245,0.3569220096196983
ENST00000485708,321,0.2405095728247614
ENST00000396172,2057,0.49226565717864795
ENST00000299299,940,0.2552833473474509
ENST00000394950,1445,0.5719771564069939
ENST00000544484,5530,0.6686157143815572
ENST00000232905,482,0.4838022665359293
ENST00000629690,1466,0.5228930365713191
ENST00000357227,1215,0.39938260932415504
ENST00000353999,2307,0.033488591351427684
ENST00000245564,1288,0.7139489571151767
ENST00000336097,471,0.23809101299383298
ENST00000377615,505,0.46216015871736493
ENST00000399461,631,0.7037532996796451
ENST00000342665,2785,0.6740688579765503
ENST00000368858,696,0.39903740914739194
ENST00000370767,786,0.3749736155037634
ENST00000340124,827,0.3672781461039076
ENST00000337288,1792,0.03753724215222953
ENST00000398637,7668,0.6459198621490028
ENST00000265192,834,0.6478705851119398
ENST00000477976,3458,0.36657463662823137
ENST00000358075,2872,0.6909576718307692
ENST00000274054,1666,0.8209033655710662
ENST00000479871,1668,0.43084828773206013
ENST00000216190,386,0.12886770470713474
ENST00000391975,2103,0.6553782264773718
ENST00000261182,1105,0.7182119943211979
ENST00000228740,1412,0.20216226216326375
ENST00000434724,378,0.6994893797970715
ENST00000244061,474,0.33121828995591535
ENST00000380874,3597,0.40073729382975587
ENST00000618852,4313,0.4098494885990741
ENST00000265758,166,0.4847233405956184
ENST00000217233,1127,0.4460818096097233
ENST00000381844,992,0.18782927575085273
ENST00000271836,2270,0.44773705992797735
